player_fifa_api_id,player_name,birthday,height,weight
190870,John Boye,1987-04-23 00:00:00,185.42,159
190871,Neymar,1992-02-05 00:00:00,175.26,150
190873,Petr Jiracek,1986-03-02 00:00:00,180.34,170
190875,Juraj Kucka,1987-02-26 00:00:00,185.42,185
190885,Adam Smith,1991-04-29 00:00:00,180.34,179
190913,Dimitrija Lazarevski,1982-09-23 00:00:00,177.8,165
190915,Kamil Wilczek,1988-01-14 00:00:00,185.42,179
190919,Fredy Montero,1987-07-26 00:00:00,175.26,152
190931,Ervin Zukanovic,1987-02-11 00:00:00,187.96,187
190941,Lucas Hradecky,1989-11-24 00:00:00,190.5,176
190942,Kian Hansen,1989-03-03 00:00:00,182.88,163
190962,Tom Aldred,1990-09-11 00:00:00,187.96,185
190970,Breitner,1989-09-09 00:00:00,170.18,146
190972,Eduardo Salvio,1990-07-13 00:00:00,172.72,150
190981,Mushaga Bakenga,1992-08-08 00:00:00,180.34,170
190982,Alberto Perea,1990-12-19 00:00:00,175.26,146
190983,Robert Kiernan,1991-01-13 00:00:00,185.42,170
191002,Mikhail Sivakov,1988-01-16 00:00:00,187.96,176
191005,Ahmed El Mohamady,1987-09-09 00:00:00,182.88,172
191011,Luigi Sepe,1991-05-08 00:00:00,190.5,198
191023,Bruno Bertucci,1990-04-27 00:00:00,175.26,143
191025,Jonathas,1985-04-10 00:00:00,187.96,174
191032,Gokhan Tore,1992-01-20 00:00:00,175.26,154
191034,Gohi Bi Cyriac,1990-08-05 00:00:00,172.72,150
191043,Alex Sandro,1991-01-26 00:00:00,180.34,172
191044,Pa Modou Jagne,1989-12-26 00:00:00,175.26,174
191050,Francois Affolter,1991-03-13 00:00:00,185.42,168
191052,Paulo Regula,1989-03-12 00:00:00,182.88,157
191053,Tomas Rincon,1988-01-13 00:00:00,175.26,165
191055,Didac Vila,1989-06-09 00:00:00,182.88,163
191058,Camora,1986-09-21 00:00:00,177.8,150
191059,Javi Moreno Marquez,1986-05-11 00:00:00,177.8,157
191061,Lassad Nouioui,1986-03-08 00:00:00,187.96,172
191065,Fabricio,1990-02-20 00:00:00,187.96,181
191066,Felix Kroos,1991-03-12 00:00:00,182.88,172
191069,Moises Garcia,1989-10-31 00:00:00,182.88,172
191076,Johann Berg Gudmundsson,1990-10-27 00:00:00,177.8,170
191077,Kevin Brands,1988-03-28 00:00:00,185.42,190
191089,Connor Wickham,1993-03-31 00:00:00,187.96,198
191096,Khaleem Hyland,1989-06-05 00:00:00,182.88,187
191101,Romeo van Dessel,1989-04-09 00:00:00,190.5,183
191130,Filipe Brigues,1990-07-24 00:00:00,177.8,159
191151,Samba Sow,1989-04-29 00:00:00,185.42,165
191154,Tobias Sana,1989-07-11 00:00:00,172.72,139
191167,Josh Thompson,1991-02-25 00:00:00,193.04,168
191169,Predrag Stevanovic,1991-03-03 00:00:00,177.8,139
191173,Alejandro Bedoya,1987-04-29 00:00:00,177.8,161
191180,Javier Pastore,1989-06-20 00:00:00,187.96,172
191181,Ignacio Fideleff,1989-07-04 00:00:00,190.5,185
191184,Mateusz Machaj,1989-06-28 00:00:00,175.26,148
191198,Ivan Obradovic,1988-07-25 00:00:00,180.34,174
191200,Nenad Milijas,1983-04-30 00:00:00,187.96,179
191202,Nemanja Matic,1988-08-01 00:00:00,193.04,185
191203,Serkan Sahin,1988-02-15 00:00:00,175.26,148
191207,Tripy Makonda,1990-01-24 00:00:00,177.8,172
191210,Sebastien Corchia,1990-11-01 00:00:00,175.26,152
191221,Adrien Goni,1988-08-25 00:00:00,172.72,146
191251,Andreas Lambertz,1984-10-15 00:00:00,172.72,152
191256,Osama Hawsawi,1984-03-31 00:00:00,187.96,176
191259,Jens Wemmer,1985-10-31 00:00:00,185.42,174
191294,Joao Victor,1988-11-07 00:00:00,182.88,181
191373,Michihirio Yasuda,1987-12-20 00:00:00,172.72,163
191388,Takashi Usami,1992-05-06 00:00:00,177.8,150
191390,Fabrice N'Sakala,1990-07-21 00:00:00,177.8,163
191431,Bruno Teles,1986-05-01 00:00:00,182.88,165
191451,Genaro Snijders,1989-07-29 00:00:00,180.34,152
191487,Diego Seoane Perez,1988-04-26 00:00:00,180.34,170
191488,Lucas Alfonso Orban,1989-02-03 00:00:00,182.88,172
191512,Mamadou Wague,1990-08-19 00:00:00,190.5,181
191541,Atsuto Uchida,1988-03-27 00:00:00,175.26,154
191565,Yuya Osako,1990-05-18 00:00:00,182.88,157
191566,Joo-Ho Park,1987-01-16 00:00:00,175.26,161
191589,Alireza Haghighi,1988-05-02 00:00:00,193.04,176
191625,Kleber Pinheiro,1990-05-02 00:00:00,187.96,174
191627,Mats Rits,1993-07-18 00:00:00,180.34,154
191648,Maya Yoshida,1988-08-24 00:00:00,187.96,172
191687,Maicon,1988-09-14 00:00:00,190.5,181
191688,Alberto Botia,1989-01-27 00:00:00,187.96,176
191696,Igor Pita,1989-05-31 00:00:00,182.88,163
191725,Pedro Morales,1985-05-25 00:00:00,180.34,170
191740,Ander Herrera,1989-08-14 00:00:00,182.88,161
191980,Suk-Young Yun,1990-02-13 00:00:00,182.88,163
191992,Jose Picon,1988-03-13 00:00:00,182.88,163
192012,Diego Reyes,1992-09-19 00:00:00,187.96,163
192027,Cedric D'Ulivo,1989-08-29 00:00:00,180.34,165
192033,Cicinho,1986-08-04 00:00:00,175.26,139
192038,Arthur,1987-01-14 00:00:00,177.8,150
192071,Marco D'Alessandro,1991-02-17 00:00:00,172.72,143
192072,Adrian Stoian,1991-02-11 00:00:00,177.8,146
192073,Andrea Bertolacci,1991-01-11 00:00:00,177.8,165
192074,Cristobal,1984-04-21 00:00:00,180.34,176
192081,Henrique Almeida,1991-05-27 00:00:00,177.8,170
192090,Lior Etter,1990-01-21 00:00:00,177.8,139
192098,Nosa Emanuel Igiebor,1990-11-09 00:00:00,182.88,168
192102,Niklas Hult,1990-02-13 00:00:00,172.72,146
192118,Arnor Angeli,1991-02-25 00:00:00,182.88,170
192119,Thibaut Courtois,1992-05-11 00:00:00,198.12,194
192122,Eneko Boveda,1988-12-14 00:00:00,180.34,170
192126,Nabil Bahoui,1991-02-05 00:00:00,187.96,185
192128,Miiko Albornoz,1990-11-30 00:00:00,180.34,176
192129,Kristoffer Nordfeldt,1989-06-23 00:00:00,190.5,187
192156,Ruben Lima,1989-10-03 00:00:00,175.26,159
192169,Erik Friberg,1986-02-10 00:00:00,180.34,146
192188,Jean-Sony Alcenat,1986-01-23 00:00:00,175.26,161
192202,Bruno Cesar,1988-11-03 00:00:00,177.8,165
192205,Rene Krhin,1990-05-21 00:00:00,187.96,172
192217,Mitchell Burgzorg,1987-07-25 00:00:00,170.18,163
192225,Samuel Inkoom,1989-06-01 00:00:00,177.8,165
192227,Shkodran Mustafi,1992-04-17 00:00:00,182.88,181
192238,Jose Canas,1987-05-27 00:00:00,177.8,152
192239,Ostoja Stjepanovic,1985-01-17 00:00:00,175.26,163
192242,Paul Bastien Lasne,1989-01-16 00:00:00,185.42,170
192252,Pedro Queiros,1984-08-08 00:00:00,182.88,165
192253,Fabio Francesco Sciacca,1989-05-16 00:00:00,182.88,170
192262,Rodrigo Dantas,1989-10-20 00:00:00,182.88,172
192274,Abdelaziz Barrada,1989-06-19 00:00:00,177.8,161
192275,Ettore Mendicino,1990-02-01 00:00:00,182.88,172
192282,Dmitriy Verkhovtsov,1986-10-10 00:00:00,187.96,190
192297,Giedrius Arlauskis,1987-12-01 00:00:00,182.88,176
192302,Artjoms Rudnevs,1988-01-13 00:00:00,182.88,179
192306,Henrique,1987-01-19 00:00:00,187.96,179
192309,Vitor Bastos,1990-05-01 00:00:00,190.5,190
192310,Lionn,1989-01-29 00:00:00,182.88,170
192317,Jed Steer,1992-09-23 00:00:00,182.88,176
192318,Mario Goetze,1992-06-03 00:00:00,175.26,159
192319,Luke Garbutt,1993-05-21 00:00:00,177.8,161
192320,Gary Gardner,1992-06-29 00:00:00,185.42,181
192323,Adam Sarota,1988-12-28 00:00:00,182.88,161
192324,Manu Torres,1989-08-14 00:00:00,185.42,168
192329,Nwankwo Obiorah,1991-07-12 00:00:00,187.96,196
192333,Ludovic Lamine Sane,1987-03-22 00:00:00,193.04,170
192337,Baba,1988-01-05 00:00:00,177.8,165
192339,Joao Guilherme,1986-04-21 00:00:00,182.88,163
192350,Javier Aquino,1990-02-11 00:00:00,165.1,137
192357,Joel Tillema,1989-09-05 00:00:00,177.8,165
192358,Sergio Padt,1990-06-06 00:00:00,198.12,203
192359,Jordy Deckers,1989-06-20 00:00:00,193.04,183
192361,Pawel Wojciechowski,1990-04-24 00:00:00,180.34,148
192362,Luciano Narsingh,1990-09-13 00:00:00,175.26,165
192365,Sofian Bidaoui,1990-04-20 00:00:00,167.64,139
192366,Nicolas Otamendi,1988-02-12 00:00:00,182.88,179
192369,Hernan Dario Bernardello,1986-08-03 00:00:00,175.26,163
192370,Mauro Formica,1988-04-04 00:00:00,177.8,154
192371,Fabian Rinaudo,1987-05-08 00:00:00,175.26,172
192373,Milton Joel Caraglio,1988-12-01 00:00:00,187.96,170
192381,Robinho,1987-09-08 00:00:00,175.26,146
192386,David Abdul,1989-08-17 00:00:00,177.8,161
192387,Ciro Immobile,1990-02-20 00:00:00,185.42,172
192397,Rafael,1990-05-20 00:00:00,185.42,183
192427,Junior Caicara,1989-04-27 00:00:00,172.72,154
192437,Florian Trinks,1992-03-11 00:00:00,182.88,174
192439,Murray Davidson,1988-03-07 00:00:00,180.34,152
192442,Andi Lila,1986-02-12 00:00:00,182.88,174
192445,Daniel Ginczek,1991-04-13 00:00:00,190.5,192
192448,Marc-Andre ter Stegen,1992-04-30 00:00:00,187.96,187
192451,Graham Carey,1989-05-20 00:00:00,182.88,163
192454,Demetris Christofi,1988-09-28 00:00:00,175.26,172
192457,Jesus Fernandez,1988-06-11 00:00:00,190.5,183
192463,Jose Carlos,1987-07-17 00:00:00,177.8,150
192471,Adam Matuschyk,1989-02-14 00:00:00,180.34,165
192476,Andreu Fontas,1989-11-14 00:00:00,185.42,196
192491,Alessandro Riedle,1991-08-14 00:00:00,177.8,168
192492,Fabian Orellana,1986-01-27 00:00:00,170.18,154
192493,Luis Filipe Pimenta,1986-03-06 00:00:00,175.26,165
192499,Hector Yuste,1988-01-12 00:00:00,190.5,181
192505,Romelu Lukaku,1993-05-13 00:00:00,190.5,207
192508,Hamadou Tall,1982-12-04 00:00:00,185.42,187
192509,Issouf Ouattara,1988-10-07 00:00:00,175.26,159
192510,Joao Pedro,1986-04-04 00:00:00,175.26,154
192512,Carlao,1986-08-01 00:00:00,190.5,172
192521,Bruno Verissimo,1976-04-07 00:00:00,172.72,176
192526,Toy Costa,1977-06-15 00:00:00,175.26,172
192527,Djalmir,1976-03-22 00:00:00,182.88,163
192528,Steven Vitoria,1987-01-11 00:00:00,195.58,190
192530,Joao Goncalves,1988-01-18 00:00:00,180.34,146
192531,Stephane Dasse,1989-11-01 00:00:00,180.34,154
192532,Javier Cohene,1987-05-03 00:00:00,187.96,176
192534,Ricardo Campos,1985-07-14 00:00:00,187.96,181
192535,Anselmo,1981-06-06 00:00:00,187.96,185
192537,Maxime Lestienne,1992-06-17 00:00:00,175.26,139
192546,Enda Stevens,1990-07-09 00:00:00,182.88,172
192555,Issam El Adoua,1986-12-09 00:00:00,187.96,174
192557,Marvin Plattenhardt,1992-01-26 00:00:00,180.34,168
192560,Reinhold Yabo,1992-02-10 00:00:00,177.8,154
192561,Lennart Thy,1992-02-25 00:00:00,182.88,172
192563,Bernd Leno,1992-03-04 00:00:00,190.5,183
192565,Yunus Malli,1992-02-24 00:00:00,177.8,159
192567,Matthias Zimmermann,1992-06-16 00:00:00,177.8,179
192575,Emmanuel Agyemang-Badu,1990-12-02 00:00:00,172.72,157
192587,Artur Ionita,1990-08-17 00:00:00,182.88,161
192593,Danijel Subasic,1984-10-27 00:00:00,190.5,185
192594,Gary Kagelmacher,1988-04-21 00:00:00,182.88,174
192596,Hector Rodas,1988-03-07 00:00:00,190.5,176
192597,Maka Mary,1989-03-27 00:00:00,182.88,194
192601,Vincenzo Camilleri,1992-03-06 00:00:00,193.04,181
192604,James Chambers,1987-02-14 00:00:00,180.34,170
192608,Maxime Barthelme,1988-09-08 00:00:00,175.26,161
192611,Sambou Yatabare,1989-03-02 00:00:00,190.5,181
192612,Mate Jajalo,1988-05-25 00:00:00,182.88,172
192613,Costel Pantilimon,1987-02-01 00:00:00,203.2,212
192615,Marko Basa,1982-12-29 00:00:00,190.5,190
192617,Timo Perthel,1989-02-11 00:00:00,185.42,176
192620,Holger Badstuber,1989-03-13 00:00:00,190.5,185
192621,Dany Nounkeu,1986-04-11 00:00:00,182.88,176
192622,Shane Duffy,1992-01-01 00:00:00,193.04,168
192624,Shane Ferguson,1991-07-12 00:00:00,175.26,146
192625,Andrew Little,1989-05-12 00:00:00,182.88,168
192629,Iago Aspas,1987-08-01 00:00:00,175.26,148
192633,Manuel Salz,1985-08-06 00:00:00,185.42,174
192635,Miguel Rosa,1989-01-13 00:00:00,177.8,148
192636,David Simao,1990-05-15 00:00:00,182.88,163
192638,Marcos Alonso,1990-12-28 00:00:00,187.96,179
192641,Kevin Vogt,1991-09-23 00:00:00,193.04,187
192642,Filipp Rudik,1987-03-22 00:00:00,182.88,157
192643,Kevin Kratz,1987-01-21 00:00:00,172.72,159
192645,Dani Schahin,1989-07-09 00:00:00,187.96,181
192647,Gaetan Charbonnier,1988-12-27 00:00:00,187.96,176
192654,Ibrahima Gueye,1978-02-19 00:00:00,190.5,185
192658,Sebastian Jung,1990-06-22 00:00:00,177.8,159
192660,Sebastian Polter,1991-04-01 00:00:00,190.5,194
192665,Andreas Luthe,1987-03-10 00:00:00,195.58,187
192667,Allan Nyom,1988-05-10 00:00:00,187.96,179
192670,Abdullah Omar,1987-01-01 00:00:00,175.26,157
192671,Mario Rondon,1986-03-26 00:00:00,182.88,159
192673,Mustapha Diallo,1986-05-14 00:00:00,190.5,165
192679,Sergio Escudero,1989-09-02 00:00:00,175.26,159
192682,Loic Abenzoar,1989-02-14 00:00:00,182.88,168
192683,Carlitos,1988-09-24 00:00:00,182.88,154
192685,Isael,1988-05-13 00:00:00,170.18,157
192688,Athanassios Papazoglou,1988-03-30 00:00:00,195.58,203
192707,Jordi Figueras,1987-05-16 00:00:00,185.42,181
192708,Carlos Eduardo,1989-10-17 00:00:00,182.88,168
192714,Armiche Ortega,1988-06-12 00:00:00,175.26,154
192720,Ivan Perez,1985-11-16 00:00:00,172.72,143
192722,Romain Hamouma,1987-03-29 00:00:00,177.8,163
192725,Maxime Le Marchand,1989-10-11 00:00:00,185.42,170
192728,Moritz Hartmann,1986-06-20 00:00:00,182.88,170
192731,Alassane Tambe,1992-01-26 00:00:00,182.88,161
192732,Edgar Prib,1989-12-15 00:00:00,180.34,170
192733,Marco Sailer,1985-11-16 00:00:00,170.18,170
192738,Matthieu Sans,1988-06-16 00:00:00,190.5,190
192739,Gael Germany,1983-05-10 00:00:00,185.42,161
192754,Mensur Mujdza,1984-03-28 00:00:00,185.42,170
192766,Marc Muniesa,1992-03-27 00:00:00,177.8,159
192767,Tongo Hamed Doumbia,1989-08-06 00:00:00,190.5,174
192768,Kassim Abdallah,1987-04-09 00:00:00,185.42,176
192769,Zana Allee,1994-03-01 00:00:00,165.1,139
192774,Konstantinos Manolas,1991-06-14 00:00:00,187.96,183
192775,Nikos Karabelas,1984-12-20 00:00:00,180.34,154
192777,Siaka Bamba,1989-08-24 00:00:00,175.26,159
192778,Ilombe Mboyo,1987-04-27 00:00:00,185.42,181
192786,Marcos Gullon,1989-02-20 00:00:00,185.42,174
192788,Joan Oriol,1986-11-05 00:00:00,175.26,152
192789,Mario Gaspar,1990-11-24 00:00:00,177.8,154
192790,Javier Matilla,1988-01-01 00:00:00,175.26,159
192795,Salva Chamorro,1990-05-08 00:00:00,185.42,172
192804,Peter Sladek,1989-07-07 00:00:00,182.88,174
192817,Kalidou Coulibaly Yero,1991-08-19 00:00:00,198.12,196
192818,Serhat Koc,1990-07-18 00:00:00,165.1,134
192823,Archimede Morleo,1983-09-26 00:00:00,172.72,150
192824,Walid Mesloub,1985-09-04 00:00:00,180.34,152
192838,Matias Ezequiel Schelotto,1989-05-23 00:00:00,187.96,168
192840,Milan Djuric,1990-05-22 00:00:00,198.12,207
192841,Emanuele Giaccherini,1985-05-05 00:00:00,167.64,132
192844,Mohamadou Sissoko,1988-08-08 00:00:00,190.5,174
192875,Formose Mendy,1989-03-23 00:00:00,182.88,168
192883,Henrik Mkhitaryan,1989-01-21 00:00:00,177.8,165
192892,Daniel Mojsov,1987-12-25 00:00:00,190.5,176
192898,Sander Puri,1988-05-07 00:00:00,177.8,143
192904,Guram Kashia,1987-07-04 00:00:00,185.42,179
192938,Yeni N'Gbakoto,1992-01-23 00:00:00,175.26,159
192955,Mateusz Klich,1990-06-13 00:00:00,182.88,165
192961,Lukasz Budzilek,1991-03-19 00:00:00,185.42,176
192962,Grzegorz Kuswik,1987-05-23 00:00:00,180.34,165
192963,Livio Nabab,1988-06-14 00:00:00,185.42,159
192967,Mateusz Slodowy,1991-08-08 00:00:00,182.88,168
192973,Artur Lenartowski,1988-03-17 00:00:00,193.04,174
192984,Koen Casteels,1992-06-25 00:00:00,198.12,190
192985,Kevin de Bruyne,1991-06-28 00:00:00,180.34,168
192988,Felipe Menezes,1988-01-20 00:00:00,185.42,168
192989,Fanol Perdedaj,1991-07-16 00:00:00,172.72,154
192997,Loic Poujol,1989-02-27 00:00:00,187.96,190
193006,Emidio Rafael,1986-01-24 00:00:00,180.34,165
193011,Steve Cook,1991-04-19 00:00:00,185.42,183
193023,Andre Blackman,1990-11-10 00:00:00,180.34,165
193029,Astrit Ajdarevic,1990-04-17 00:00:00,190.5,187
193041,Keylor Navas,1986-12-15 00:00:00,185.42,172
193055,Jasper Waalkens,1989-02-13 00:00:00,177.8,165
193056,Rangelo Janga,1992-04-16 00:00:00,185.42,168
193057,Charlison Benschop,1989-08-21 00:00:00,190.5,201
193059,Hans Mulder,1987-04-27 00:00:00,180.34,168
193060,Tony Varela,1986-06-13 00:00:00,170.18,152
193061,Roberto Pereyra,1991-01-07 00:00:00,182.88,170
193062,Marvin Zeegelaar,1990-08-12 00:00:00,185.42,181
193063,Christian Supusepa,1989-04-02 00:00:00,182.88,174
193067,Denis Halilovic,1986-03-02 00:00:00,187.96,185
193072,Patrick Ekeng Ekeng,1990-03-26 00:00:00,180.34,154
193076,Giovanaz Assis,1989-10-04 00:00:00,187.96,203
193077,Diego Falcinelli,1991-06-26 00:00:00,185.42,168
193080,David De Gea,1990-11-07 00:00:00,193.04,181
193081,Matthieu Saunier,1990-02-07 00:00:00,180.34,170
193082,Juan Cuadrado,1988-05-26 00:00:00,177.8,157
193083,Ross Draper,1988-10-20 00:00:00,193.04,192
193087,Piotr Tomasik,1987-10-31 00:00:00,177.8,159
193089,Ivan Stevanovic,1983-06-24 00:00:00,182.88,170
193091,Bram Nuytinck,1990-05-04 00:00:00,190.5,176
193092,Marco Rojas,1991-11-05 00:00:00,167.64,141
193093,Bastian Weiser,1990-06-19 00:00:00,175.26,150
193095,Rick ten Voorde,1991-06-20 00:00:00,187.96,183
193097,Stephan Salger,1990-01-30 00:00:00,182.88,168
193098,Christian Clemens,1991-08-04 00:00:00,177.8,176
193105,Alphonse Areola,1993-02-27 00:00:00,190.5,201
193114,Moussa Traore,1990-03-09 00:00:00,182.88,174
193115,Jan Lella,1989-11-06 00:00:00,187.96,179
193116,Maxime Gonalons,1989-03-10 00:00:00,187.96,168
193123,Ashton Taylor,1990-09-02 00:00:00,190.5,168
193124,Thomas Konrad,1989-11-05 00:00:00,182.88,168
193130,Andre Schuerrle,1990-11-06 00:00:00,182.88,163
193140,Dusan Pernis,1984-11-28 00:00:00,190.5,198
193141,Ivan Pillud,1986-04-24 00:00:00,177.8,163
193143,Roderick Miranda,1991-03-30 00:00:00,193.04,198
193144,Tae-Hee Nam,1991-07-03 00:00:00,175.26,159
193148,Vincent Le Goff,1989-10-15 00:00:00,175.26,163
193152,Iago Herrerin,1988-01-25 00:00:00,187.96,198
193157,Jop van der Linden,1990-07-17 00:00:00,187.96,163
193158,Davy Proepper,1991-09-02 00:00:00,185.42,159
193161,Pierrick Cros,1991-06-23 00:00:00,185.42,165
193165,Jesus Corona,1993-01-06 00:00:00,172.72,137
193169,Christian Santos,1988-03-24 00:00:00,182.88,154
193171,Jaume Costa,1988-03-18 00:00:00,170.18,137
193176,Victor Perez,1988-01-01 00:00:00,175.26,157
193177,Adama Traore,1990-02-03 00:00:00,170.18,161
193178,Gino Felixdaal,1990-01-05 00:00:00,185.42,183
193195,Nassim Ben Khalifa,1992-01-13 00:00:00,182.88,174
193196,Jimmy Kamghain,1992-07-03 00:00:00,177.8,159
193198,Nemanja Gudelj,1991-11-16 00:00:00,187.96,192
193201,Omer Bayram,1991-07-27 00:00:00,172.72,161
193211,Aleksandar Ignjovski,1991-01-27 00:00:00,175.26,154
193222,Fabian Giefer,1990-05-17 00:00:00,195.58,205
193226,Benjamin Jeannot,1992-01-22 00:00:00,182.88,168
193234,Andile Jali,1990-04-10 00:00:00,172.72,146
193236,Thomas Welnicki,1990-03-18 00:00:00,185.42,170
193241,Roberto Fernandez,1988-03-29 00:00:00,187.96,176
193262,Lorenzo Pique,1990-09-17 00:00:00,180.34,172
193263,Charlton Vicento,1991-01-19 00:00:00,180.34,165
193278,Chris Mavinga,1991-05-26 00:00:00,182.88,172
193281,Boris Vukcevic,1990-03-16 00:00:00,182.88,179
193290,Martin Braithwaite,1991-06-05 00:00:00,180.34,170
193296,Ruud Boymans,1989-04-29 00:00:00,190.5,194
193300,Amir Spahic,1983-09-13 00:00:00,187.96,185
193301,Alexandre Lacazette,1991-05-28 00:00:00,175.26,161
193302,Filip Kurto,1991-06-14 00:00:00,193.04,203
193304,Lukasz Burliga,1988-05-10 00:00:00,185.42,179
193306,Burak Kaplan,1990-02-01 00:00:00,167.64,141
193310,Dominik Schmidt,1987-07-01 00:00:00,187.96,172
193311,Philipp Bargfrede,1989-03-03 00:00:00,175.26,157
193312,Sebastian Mielitz,1989-07-18 00:00:00,187.96,187
193313,Julian Koch,1990-11-11 00:00:00,182.88,174
193331,Karl Darlow,1990-10-08 00:00:00,185.42,174
193336,Vid Belec,1990-06-06 00:00:00,193.04,185
193337,Joel Chukwuma Obi,1991-05-22 00:00:00,175.26,157
193338,Mattia Destro,1991-03-20 00:00:00,177.8,159
193344,Pascal Schuerpf,1989-07-15 00:00:00,190.5,179
193345,Marco Aratore,1991-06-04 00:00:00,177.8,134
193346,Guus Hupperts,1992-04-25 00:00:00,175.26,165
193348,Xherdan Shaqiri,1991-10-10 00:00:00,170.18,159
193349,Oliver Klaus,1990-05-04 00:00:00,182.88,176
193351,Adriano De Pierro,1991-01-11 00:00:00,185.42,170
193352,Ricardo Rodriguez,1992-08-25 00:00:00,180.34,170
193353,Luisinho,1990-03-27 00:00:00,170.18,150
193357,Lee Hodson,1991-10-02 00:00:00,175.26,157
193359,Rafael Romo,1990-02-25 00:00:00,198.12,187
193361,Roberto Soriano,1991-02-08 00:00:00,182.88,168
193364,Aitor Nunez,1987-10-02 00:00:00,177.8,154
193369,Ernesto Galan,1986-06-17 00:00:00,180.34,174
193376,Lalaina Nomenjanahary,1986-01-16 00:00:00,177.8,168
193404,Max Veloso,1992-03-27 00:00:00,177.8,165
193406,Enzo Ruiz,1988-08-31 00:00:00,182.88,172
193408,Haris Seferovic,1992-02-22 00:00:00,185.42,187
193409,Gianluca D'Angelo,1991-03-13 00:00:00,175.26,139
193410,Bigambo Rochat,1991-05-29 00:00:00,175.26,143
193411,Kevin Fickentscher,1988-07-06 00:00:00,180.34,172
193415,Ishmael Yartey,1990-01-11 00:00:00,170.18,141
193416,Leandro Pimenta,1990-07-09 00:00:00,177.8,161
193420,Manuel Schmiedebach,1988-12-05 00:00:00,170.18,154
193421,Javi Lara,1985-12-04 00:00:00,177.8,161
193422,Torgeir Boerven,1991-12-03 00:00:00,185.42,159
193426,Maximillian Beister,1990-09-06 00:00:00,180.34,179
193427,Florin Berenguer,1989-04-01 00:00:00,182.88,154
193429,Douglas,1990-08-06 00:00:00,170.18,148
193431,Hassan Lingani,1987-12-30 00:00:00,182.88,159
193435,David Frey,1991-02-08 00:00:00,177.8,179
193439,Oliver Feldballe,1990-04-03 00:00:00,182.88,170
193440,Nick Viergever,1989-08-03 00:00:00,182.88,172
193442,Lerin Duarte,1990-08-11 00:00:00,170.18,157
193444,Anthony Bentem,1990-03-19 00:00:00,180.34,165
193448,Yassine Jebbour,1991-08-24 00:00:00,180.34,154
193449,David Witteveen,1985-05-05 00:00:00,190.5,209
193458,Barge,1984-01-04 00:00:00,175.26,152
193459,Jean Paul Yontcha,1983-05-15 00:00:00,182.88,172
193460,Tiago Almeida,1990-09-13 00:00:00,182.88,172
193461,Fredy,1990-03-27 00:00:00,170.18,150
193466,Aliou Dia,1990-05-30 00:00:00,180.34,172
193467,Jorge Garcia Morcillo,1986-03-11 00:00:00,185.42,176
193468,Loris Benito,1992-01-07 00:00:00,182.88,176
193469,Victor Ruiz,1989-01-25 00:00:00,185.42,172
193470,Arnaud Souquet,1992-02-12 00:00:00,177.8,150
193471,Soufiane Dadda,1990-06-18 00:00:00,172.72,148
193474,Idrissa Gana Gueye,1989-09-26 00:00:00,175.26,159
193475,Pape Ndiaye Souare,1990-06-06 00:00:00,177.8,150
193476,Remy Cabella,1990-03-08 00:00:00,170.18,150
193482,Zequinha,1987-07-01 00:00:00,182.88,163
193488,Nico Siegrist,1991-06-09 00:00:00,180.34,174
193490,Andjelko Djuricic,1980-11-21 00:00:00,190.5,187
193493,Diogo Rosado,1990-02-21 00:00:00,185.42,181
193495,Andre Santos,1989-03-02 00:00:00,177.8,165
193503,Nico Abegglen,1990-02-16 00:00:00,175.26,150
193504,Steven Caulker,1991-12-29 00:00:00,190.5,170
193505,Ivan Martic,1990-10-02 00:00:00,182.88,154
193510,Diego Novaretti,1985-05-09 00:00:00,193.04,190
193516,Martin Nespor,1990-06-05 00:00:00,182.88,165
193517,Dario Vujicevic,1990-04-01 00:00:00,180.34,163
193518,Bavon Tshibuabua,1991-07-17 00:00:00,177.8,157
193524,Gianmarco Ingrosso,1989-01-28 00:00:00,185.42,181
193526,Joao Barroca,1986-07-29 00:00:00,185.42,181
193528,Idrissa Sylla,1990-12-03 00:00:00,185.42,161
193529,Fousseyni Cisse,1989-07-17 00:00:00,195.58,176
193532,Gary Medel,1987-08-03 00:00:00,170.18,168
193533,Steve Williams,1987-04-24 00:00:00,193.04,187
193546,Steven Saunders,1991-02-23 00:00:00,187.96,163
193547,Steven Meechan,1991-03-30 00:00:00,180.34,163
193548,Robert McHugh,1991-07-16 00:00:00,177.8,163
193549,Shaun Hutchinson,1990-11-23 00:00:00,187.96,176
193550,Beram Kayal,1988-05-02 00:00:00,177.8,163
193552,Billy McKay,1988-10-22 00:00:00,170.18,150
193554,Diafra Sakho,1989-12-24 00:00:00,182.88,174
193555,Michal Miskiewicz,1989-01-20 00:00:00,193.04,203
193557,Frank Nouble,1991-09-24 00:00:00,190.5,181
193558,Gaby Jallo,1989-01-01 00:00:00,177.8,163
193561,Kelvin Leerdam,1990-06-24 00:00:00,177.8,154
193571,Dodo,1992-02-06 00:00:00,182.88,152
193579,Jure Travner,1985-09-28 00:00:00,180.34,174
193588,Sergey Khizhnichenko,1991-07-17 00:00:00,187.96,179
193600,Adrian Gunino,1989-02-03 00:00:00,167.64,141
193601,German Pezzela,1991-06-27 00:00:00,185.42,179
193621,Danijel Marceta,1989-01-04 00:00:00,175.26,154
193623,Stewart Murdoch,1990-03-13 00:00:00,182.88,152
